id,value,location,sample date,measure,isToxic
707072,5.758,Kannika,10-Feb-06,Lead,1
707073,0.025,Kannika,10-Feb-06,Mercury,1
707995,4.5,Kannika,10-Feb-06,Water temperature,0
708017,0.107,Kannika,10-Feb-06,Iron,0
708022,5.291,Kannika,10-Feb-06,Lead,1
708023,0.025,Kannika,10-Feb-06,Mercury,1
709017,4.5,Kannika,10-Feb-06,Water temperature,0
709039,0.088,Kannika,10-Feb-06,Iron,0
709044,2.706,Kannika,10-Feb-06,Lead,1
709045,0.025,Kannika,10-Feb-06,Mercury,1
709978,4.5,Sakda,10-Feb-06,Water temperature,0
710000,0.06,Sakda,10-Feb-06,Iron,0
710005,8.092,Sakda,10-Feb-06,Lead,1
710006,0.025,Sakda,10-Feb-06,Mercury,1
710932,4.5,Sakda,10-Feb-06,Water temperature,0
710954,0.082,Sakda,10-Feb-06,Iron,0
710959,4.709,Sakda,10-Feb-06,Lead,1
710960,0.026,Sakda,10-Feb-06,Mercury,1
711930,4.5,Sakda,10-Feb-06,Water temperature,0
711952,0.06,Sakda,10-Feb-06,Iron,0
711957,12.98,Sakda,10-Feb-06,Lead,1
711958,0.025,Sakda,10-Feb-06,Mercury,1
683299,7,Boonsri,24-Feb-06,Water temperature,0
683322,0.06,Boonsri,24-Feb-06,Iron,0
683327,24.6,Boonsri,24-Feb-06,Lead,1
683328,0.025,Boonsri,24-Feb-06,Mercury,1
684904,6.5,Boonsri,24-Feb-06,Water temperature,0
684927,0.113,Boonsri,24-Feb-06,Iron,0
684932,7.27,Boonsri,24-Feb-06,Lead,1
684933,0.025,Boonsri,24-Feb-06,Mercury,1
686581,7,Boonsri,24-Feb-06,Water temperature,0
686604,0.103,Boonsri,24-Feb-06,Iron,0
686609,7.32,Boonsri,24-Feb-06,Lead,1
686610,0.025,Boonsri,24-Feb-06,Mercury,1
696886,2,Chai,24-Feb-06,Water temperature,0
696908,0.06,Chai,24-Feb-06,Iron,0
696913,20.34,Chai,24-Feb-06,Lead,1
696914,0.025,Chai,24-Feb-06,Mercury,1
698270,2,Chai,24-Feb-06,Water temperature,0
698292,0.06,Chai,24-Feb-06,Iron,0
698297,55.92,Chai,24-Feb-06,Lead,1
698298,0.025,Chai,24-Feb-06,Mercury,1
699759,2,Chai,24-Feb-06,Water temperature,0
699781,0.091,Chai,24-Feb-06,Iron,0
699786,14.98,Chai,24-Feb-06,Lead,1
699787,0.025,Chai,24-Feb-06,Mercury,1
701090,3,Somchair,25-Feb-06,Water temperature,0
701112,0.06,Somchair,25-Feb-06,Iron,0
701117,0.07,Somchair,25-Feb-06,Lead,1
701118,0.541,Somchair,25-Feb-06,Mercury,1
702051,3,Busarakhan,25-Feb-06,Water temperature,0
702073,0.06,Busarakhan,25-Feb-06,Iron,0
702078,0.94,Busarakhan,25-Feb-06,Lead,1
702079,0.111,Busarakhan,25-Feb-06,Mercury,1
695897,5.5,Kohsoom,26-Feb-06,Water temperature,0
695920,0.06,Kohsoom,26-Feb-06,Iron,0
695925,3.906,Kohsoom,26-Feb-06,Lead,1
696932,7,Chai,28-Feb-06,Water temperature,0
696948,0.06,Chai,28-Feb-06,Iron,0
696953,10.21,Chai,28-Feb-06,Lead,1
696954,0.025,Chai,28-Feb-06,Mercury,1
698313,7,Chai,28-Feb-06,Water temperature,0
698329,0.06,Chai,28-Feb-06,Iron,0
698334,11.35,Chai,28-Feb-06,Lead,1
698335,0.025,Chai,28-Feb-06,Mercury,1
699801,7,Chai,28-Feb-06,Water temperature,0
699817,0.076,Chai,28-Feb-06,Iron,0
699822,9.22,Chai,28-Feb-06,Lead,1
699823,0.041,Chai,28-Feb-06,Mercury,1
683348,4.8,Boonsri,9-Mar-06,Water temperature,0
683371,0.12,Boonsri,9-Mar-06,Iron,0
683376,8.268,Boonsri,9-Mar-06,Lead,1
683377,0.025,Boonsri,9-Mar-06,Mercury,1
684953,4.5,Boonsri,9-Mar-06,Water temperature,0
684976,0.06,Boonsri,9-Mar-06,Iron,0
684981,4.535,Boonsri,9-Mar-06,Lead,1
684982,0.025,Boonsri,9-Mar-06,Mercury,1
686631,4.7,Boonsri,9-Mar-06,Water temperature,0
686654,0.06,Boonsri,9-Mar-06,Iron,0
686659,6.21,Boonsri,9-Mar-06,Lead,1
686660,0.025,Boonsri,9-Mar-06,Mercury,1
707086,5,Kannika,9-Mar-06,Water temperature,0
707106,0.06,Kannika,9-Mar-06,Iron,0
707111,5.303,Kannika,9-Mar-06,Lead,1
707112,0.025,Kannika,9-Mar-06,Mercury,1
708040,5,Kannika,9-Mar-06,Water temperature,0
708060,0.06,Kannika,9-Mar-06,Iron,0
708065,6.52,Kannika,9-Mar-06,Lead,1
708066,0.025,Kannika,9-Mar-06,Mercury,1
709063,5,Kannika,9-Mar-06,Water temperature,0
709083,0.06,Kannika,9-Mar-06,Iron,0
709088,5.653,Kannika,9-Mar-06,Lead,1
709089,0.027,Kannika,9-Mar-06,Mercury,1
710018,5.5,Sakda,9-Mar-06,Water temperature,0
710039,0.06,Sakda,9-Mar-06,Iron,0
710044,12.49,Sakda,9-Mar-06,Lead,1
710045,0.029,Sakda,9-Mar-06,Mercury,1
710976,5.5,Sakda,9-Mar-06,Water temperature,0
710996,0.06,Sakda,9-Mar-06,Iron,0
711001,5.09,Sakda,9-Mar-06,Lead,1
711002,0.025,Sakda,9-Mar-06,Mercury,1
711976,5.5,Sakda,9-Mar-06,Water temperature,0
711996,0.06,Sakda,9-Mar-06,Iron,0
712001,1.79,Sakda,9-Mar-06,Lead,1
712002,0.034,Sakda,9-Mar-06,Mercury,1
696967,5,Chai,17-Mar-06,Water temperature,0
696988,0.087,Chai,17-Mar-06,Iron,0
696993,12.78,Chai,17-Mar-06,Lead,1
696994,0.031,Chai,17-Mar-06,Mercury,1
698346,5,Chai,17-Mar-06,Water temperature,0
698367,0.06,Chai,17-Mar-06,Iron,0
698372,20.86,Chai,17-Mar-06,Lead,1
698373,0.025,Chai,17-Mar-06,Mercury,1
699836,5,Chai,17-Mar-06,Water temperature,0
699857,0.076,Chai,17-Mar-06,Iron,0
699862,12.84,Chai,17-Mar-06,Lead,1
699863,0.025,Chai,17-Mar-06,Mercury,1
683400,9.9,Boonsri,23-Mar-06,Water temperature,0
683422,0.147,Boonsri,23-Mar-06,Iron,0
683427,19.14,Boonsri,23-Mar-06,Lead,1
683428,0.025,Boonsri,23-Mar-06,Mercury,1
685002,9.7,Boonsri,23-Mar-06,Water temperature,0
685024,0.091,Boonsri,23-Mar-06,Iron,0
685029,8.742,Boonsri,23-Mar-06,Lead,1
685030,0.029,Boonsri,23-Mar-06,Mercury,1
686681,9.1,Boonsri,23-Mar-06,Water temperature,0
686703,0.06,Boonsri,23-Mar-06,Iron,0
686708,8.007,Boonsri,23-Mar-06,Lead,1
686709,0.025,Boonsri,23-Mar-06,Mercury,1
701133,9.1,Somchair,23-Mar-06,Water temperature,0
701154,0.216,Somchair,23-Mar-06,Iron,0
701159,0.05,Somchair,23-Mar-06,Lead,1
701160,0.026,Somchair,23-Mar-06,Mercury,1
702097,12.6,Busarakhan,23-Mar-06,Water temperature,0
702118,0.06,Busarakhan,23-Mar-06,Iron,0
702123,7.39,Busarakhan,23-Mar-06,Lead,1
702124,0.04,Busarakhan,23-Mar-06,Mercury,1
695944,11.5,Kohsoom,25-Mar-06,Water temperature,0
695966,0.06,Kohsoom,25-Mar-06,Iron,0
695971,10.45,Kohsoom,25-Mar-06,Lead,1
697013,12,Chai,29-Mar-06,Water temperature,0
697029,0.06,Chai,29-Mar-06,Iron,0
697034,10.8,Chai,29-Mar-06,Lead,1
697035,0.025,Chai,29-Mar-06,Mercury,1
698390,12,Chai,29-Mar-06,Water temperature,0
698406,0.06,Chai,29-Mar-06,Iron,0
698411,12.56,Chai,29-Mar-06,Lead,1
698412,0.025,Chai,29-Mar-06,Mercury,1
699879,12,Chai,29-Mar-06,Water temperature,0
699895,0.06,Chai,29-Mar-06,Iron,0
699900,11.2,Chai,29-Mar-06,Lead,1
699901,0.025,Chai,29-Mar-06,Mercury,1
683447,10,Boonsri,6-Apr-06,Water temperature,0
683470,0.268,Boonsri,6-Apr-06,Iron,0
683475,16.33,Boonsri,6-Apr-06,Lead,1
683477,0.03,Boonsri,6-Apr-06,Mercury,1
685049,9.7,Boonsri,6-Apr-06,Water temperature,0
685072,0.284,Boonsri,6-Apr-06,Iron,0
685082,11.72,Boonsri,6-Apr-06,Lead,1
685086,0.025,Boonsri,6-Apr-06,Mercury,1
686729,9.8,Boonsri,6-Apr-06,Water temperature,0
686752,0.08,Boonsri,6-Apr-06,Iron,0
686757,7.28,Boonsri,6-Apr-06,Lead,1
686759,0.025,Boonsri,6-Apr-06,Mercury,1
707130,12,Kannika,15-Apr-06,Water temperature,0
707151,0.624,Kannika,15-Apr-06,Iron,0
707156,34.05,Kannika,15-Apr-06,Lead,1
707158,0.051,Kannika,15-Apr-06,Mercury,1
708084,12,Kannika,15-Apr-06,Water temperature,0
708105,0.428,Kannika,15-Apr-06,Iron,0
708115,69.79,Kannika,15-Apr-06,Lead,1
708119,0.025,Kannika,15-Apr-06,Mercury,1
709107,12,Kannika,15-Apr-06,Water temperature,0
709128,0.735,Kannika,15-Apr-06,Iron,0
709133,19.17,Kannika,15-Apr-06,Lead,1
709135,0.255,Kannika,15-Apr-06,Mercury,1
710066,12,Sakda,15-Apr-06,Water temperature,0
710087,0.794,Sakda,15-Apr-06,Iron,0
710092,12.93,Sakda,15-Apr-06,Lead,1
710094,0.139,Sakda,15-Apr-06,Mercury,1
711009,12,Sakda,15-Apr-06,Water temperature,0
711030,0.706,Sakda,15-Apr-06,Iron,0
711040,17.04,Sakda,15-Apr-06,Lead,1
711044,0.025,Sakda,15-Apr-06,Mercury,1
712009,12,Sakda,15-Apr-06,Water temperature,0
712030,0.716,Sakda,15-Apr-06,Iron,0
712035,10.17,Sakda,15-Apr-06,Lead,1
712037,0.027,Sakda,15-Apr-06,Mercury,1
697039,10,Chai,23-Apr-06,Water temperature,0
697060,0.082,Chai,23-Apr-06,Iron,0
697065,24.02,Chai,23-Apr-06,Lead,1
697067,0.07,Chai,23-Apr-06,Mercury,1
698427,10,Chai,23-Apr-06,Water temperature,0
698448,0.324,Chai,23-Apr-06,Iron,0
698458,55.44,Chai,23-Apr-06,Lead,1
698462,0.047,Chai,23-Apr-06,Mercury,1
699911,10,Chai,23-Apr-06,Water temperature,0
699932,0.06,Chai,23-Apr-06,Iron,0
699937,49.38,Chai,23-Apr-06,Lead,1
699939,0.093,Chai,23-Apr-06,Mercury,1
683498,16,Boonsri,27-Apr-06,Water temperature,0
683520,0.149,Boonsri,27-Apr-06,Iron,0
683525,11.98,Boonsri,27-Apr-06,Lead,1
683527,0.033,Boonsri,27-Apr-06,Mercury,1
685107,16,Boonsri,27-Apr-06,Water temperature,0
685129,0.577,Boonsri,27-Apr-06,Iron,0
685139,22.26,Boonsri,27-Apr-06,Lead,1
685143,0.025,Boonsri,27-Apr-06,Mercury,1
686780,16,Boonsri,27-Apr-06,Water temperature,0
686802,0.06,Boonsri,27-Apr-06,Iron,0
686807,106.3,Boonsri,27-Apr-06,Lead,1
686809,0.025,Boonsri,27-Apr-06,Mercury,1
701175,9.5,Somchair,27-Apr-06,Water temperature,0
701196,0.103,Somchair,27-Apr-06,Iron,0
701201,8.59,Somchair,27-Apr-06,Lead,1
701203,0.074,Somchair,27-Apr-06,Mercury,1
702140,9.5,Busarakhan,27-Apr-06,Water temperature,0
702161,0.083,Busarakhan,27-Apr-06,Iron,0
702166,11.35,Busarakhan,27-Apr-06,Lead,1
702168,0.033,Busarakhan,27-Apr-06,Mercury,1
695991,15,Kohsoom,29-Apr-06,Water temperature,0
696013,0.06,Kohsoom,29-Apr-06,Iron,0
696018,2.588,Kohsoom,29-Apr-06,Lead,1
697086,14,Chai,30-Apr-06,Water temperature,0
697102,0.53,Chai,30-Apr-06,Iron,0
697107,18.04,Chai,30-Apr-06,Lead,1
698479,14,Chai,30-Apr-06,Water temperature,0
698495,0.538,Chai,30-Apr-06,Iron,0
698505,123.3,Chai,30-Apr-06,Lead,1
699953,14,Chai,30-Apr-06,Water temperature,0
699969,0.06,Chai,30-Apr-06,Iron,0
699974,12.39,Chai,30-Apr-06,Lead,1
683547,13.8,Boonsri,3-May-06,Water temperature,0
683569,0.278,Boonsri,3-May-06,Iron,0
683574,4.166,Boonsri,3-May-06,Lead,1
683576,0.041,Boonsri,3-May-06,Mercury,1
685166,13.6,Boonsri,3-May-06,Water temperature,0
685188,0.389,Boonsri,3-May-06,Iron,0
685198,5.471,Boonsri,3-May-06,Lead,1
685202,0.032,Boonsri,3-May-06,Mercury,1
686819,14,Boonsri,3-May-06,Water temperature,0
686841,0.324,Boonsri,3-May-06,Iron,0
686846,5.148,Boonsri,3-May-06,Lead,1
686848,0.027,Boonsri,3-May-06,Mercury,1
707177,17,Kannika,11-May-06,Water temperature,0
707199,0.768,Kannika,11-May-06,Iron,0
707204,30.25,Kannika,11-May-06,Lead,1
707206,0.025,Kannika,11-May-06,Mercury,1
708136,17,Kannika,11-May-06,Water temperature,0
708158,0.681,Kannika,11-May-06,Iron,0
708168,20.73,Kannika,11-May-06,Lead,1
708172,0.025,Kannika,11-May-06,Mercury,1
709155,17,Kannika,11-May-06,Water temperature,0
709177,0.443,Kannika,11-May-06,Iron,0
709182,15.41,Kannika,11-May-06,Lead,1
709184,0.025,Kannika,11-May-06,Mercury,1
710112,17,Sakda,11-May-06,Water temperature,0
710134,0.549,Sakda,11-May-06,Iron,0
710139,13.56,Sakda,11-May-06,Lead,1
710141,0.025,Sakda,11-May-06,Mercury,1
711060,17,Sakda,11-May-06,Water temperature,0
711082,0.741,Sakda,11-May-06,Iron,0
711092,15.69,Sakda,11-May-06,Lead,1
711096,0.035,Sakda,11-May-06,Mercury,1
712056,17,Sakda,11-May-06,Water temperature,0
712078,0.495,Sakda,11-May-06,Iron,0
712083,13.98,Sakda,11-May-06,Lead,1
712085,0.033,Sakda,11-May-06,Mercury,1
683601,21,Boonsri,25-May-06,Water temperature,0
683624,0.239,Boonsri,25-May-06,Iron,0
683629,7.988,Boonsri,25-May-06,Lead,1
683631,0.037,Boonsri,25-May-06,Mercury,1
685227,21,Boonsri,25-May-06,Water temperature,0
685250,0.276,Boonsri,25-May-06,Iron,0
685260,8.688,Boonsri,25-May-06,Lead,1
685264,0.029,Boonsri,25-May-06,Mercury,1
686870,21,Boonsri,25-May-06,Water temperature,0
686893,0.106,Boonsri,25-May-06,Iron,0
686898,3.156,Boonsri,25-May-06,Lead,1
686900,0.03,Boonsri,25-May-06,Mercury,1
697122,15,Chai,25-May-06,Water temperature,0
698521,15,Chai,25-May-06,Water temperature,0
699991,15,Chai,25-May-06,Water temperature,0
696039,19,Kohsoom,27-May-06,Water temperature,0
696062,0.475,Kohsoom,27-May-06,Iron,0
696067,12.03,Kohsoom,27-May-06,Lead,1
697149,10,Chai,28-May-06,Water temperature,0
698547,16,Chai,28-May-06,Water temperature,0
700018,16,Chai,28-May-06,Water temperature,0
701224,13,Somchair,31-May-06,Water temperature,0
701246,1.79,Somchair,31-May-06,Iron,0
701251,55.54,Somchair,31-May-06,Lead,1
701253,0.034,Somchair,31-May-06,Mercury,1
702185,13,Busarakhan,31-May-06,Water temperature,0
702207,0.7,Busarakhan,31-May-06,Iron,0
702212,21.44,Busarakhan,31-May-06,Lead,1
702214,0.028,Busarakhan,31-May-06,Mercury,1
697179,0.273,Chai,1-Jun-06,Iron,0
697184,8.501,Chai,1-Jun-06,Lead,1
697186,0.025,Chai,1-Jun-06,Mercury,1
698577,0.117,Chai,1-Jun-06,Iron,0
698587,6.872,Chai,1-Jun-06,Lead,1
698591,0.025,Chai,1-Jun-06,Mercury,1
700049,0.31,Chai,1-Jun-06,Iron,0
700054,10.8,Chai,1-Jun-06,Lead,1
700056,0.025,Chai,1-Jun-06,Mercury,1
683652,19,Boonsri,8-Jun-06,Water temperature,0
683675,0.136,Boonsri,8-Jun-06,Iron,0
683680,8.112,Boonsri,8-Jun-06,Lead,1
683682,0.115,Boonsri,8-Jun-06,Mercury,1
685287,18.5,Boonsri,8-Jun-06,Water temperature,0
685310,0.229,Boonsri,8-Jun-06,Iron,0
685320,10.28,Boonsri,8-Jun-06,Lead,1
685324,0.105,Boonsri,8-Jun-06,Mercury,1
686921,18.5,Boonsri,8-Jun-06,Water temperature,0
686944,0.247,Boonsri,8-Jun-06,Iron,0
686949,5.848,Boonsri,8-Jun-06,Lead,1
686951,0.125,Boonsri,8-Jun-06,Mercury,1
710149,19.5,Sakda,8-Jun-06,Water temperature,0
710167,0.349,Sakda,8-Jun-06,Iron,0
710172,2.483,Sakda,8-Jun-06,Lead,1
710174,0.025,Sakda,8-Jun-06,Mercury,1
711104,19.5,Sakda,8-Jun-06,Water temperature,0
711122,0.815,Sakda,8-Jun-06,Iron,0
711132,4.349,Sakda,8-Jun-06,Lead,1
711136,0.042,Sakda,8-Jun-06,Mercury,1
712105,19.5,Sakda,8-Jun-06,Water temperature,0
712123,0.29,Sakda,8-Jun-06,Iron,0
712128,2.874,Sakda,8-Jun-06,Lead,1
712130,0.025,Sakda,8-Jun-06,Mercury,1
697206,18,Chai,18-Jun-06,Water temperature,0
697227,0.409,Chai,18-Jun-06,Iron,0
697232,9.766,Chai,18-Jun-06,Lead,1
697234,0.025,Chai,18-Jun-06,Mercury,1
698611,18,Chai,18-Jun-06,Water temperature,0
698632,0.271,Chai,18-Jun-06,Iron,0
698642,7.147,Chai,18-Jun-06,Lead,1
698646,0.032,Chai,18-Jun-06,Mercury,1
700075,18,Chai,18-Jun-06,Water temperature,0
700096,0.255,Chai,18-Jun-06,Iron,0
700101,19.42,Chai,18-Jun-06,Lead,1
700103,0.025,Chai,18-Jun-06,Mercury,1
683703,22.5,Boonsri,22-Jun-06,Water temperature,0
683726,0.427,Boonsri,22-Jun-06,Iron,0
683731,13.68,Boonsri,22-Jun-06,Lead,1
683733,0.084,Boonsri,22-Jun-06,Mercury,1
685346,22,Boonsri,22-Jun-06,Water temperature,0
685369,0.289,Boonsri,22-Jun-06,Iron,0
685379,13.31,Boonsri,22-Jun-06,Lead,1
685383,0.107,Boonsri,22-Jun-06,Mercury,1
686973,22,Boonsri,22-Jun-06,Water temperature,0
686996,0.233,Boonsri,22-Jun-06,Iron,0
687001,13.43,Boonsri,22-Jun-06,Lead,1
687003,0.12,Boonsri,22-Jun-06,Mercury,1
701273,24,Somchair,25-Jun-06,Water temperature,0
701294,0.995,Somchair,25-Jun-06,Iron,0
701299,21.26,Somchair,25-Jun-06,Lead,1
701301,0.025,Somchair,25-Jun-06,Mercury,1
702221,23,Busarakhan,25-Jun-06,Water temperature,0
702242,0.688,Busarakhan,25-Jun-06,Iron,0
702247,18.84,Busarakhan,25-Jun-06,Lead,1
702249,0.122,Busarakhan,25-Jun-06,Mercury,1
696092,26,Kohsoom,26-Jun-06,Water temperature,0
696115,0.312,Kohsoom,26-Jun-06,Iron,0
696120,9.827,Kohsoom,26-Jun-06,Lead,1
707214,24,Kannika,26-Jun-06,Water temperature,0
707235,0.252,Kannika,26-Jun-06,Iron,0
707240,2.354,Kannika,26-Jun-06,Lead,1
708193,24,Kannika,26-Jun-06,Water temperature,0
708214,0.165,Kannika,26-Jun-06,Iron,0
708224,4.496,Kannika,26-Jun-06,Lead,1
708228,0.096,Kannika,26-Jun-06,Mercury,1
709203,24,Kannika,26-Jun-06,Water temperature,0
709224,0.533,Kannika,26-Jun-06,Iron,0
709229,7.134,Kannika,26-Jun-06,Lead,1
709231,0.128,Kannika,26-Jun-06,Mercury,1
697256,25,Chai,9-Jul-06,Water temperature,0
697277,0.715,Chai,9-Jul-06,Iron,0
697282,6.869,Chai,9-Jul-06,Lead,1
697284,0.089,Chai,9-Jul-06,Mercury,1
698669,25,Chai,9-Jul-06,Water temperature,0
698690,0.487,Chai,9-Jul-06,Iron,0
698700,3.673,Chai,9-Jul-06,Lead,1
698704,0.132,Chai,9-Jul-06,Mercury,1
700126,25,Chai,9-Jul-06,Water temperature,0
700147,0.454,Chai,9-Jul-06,Iron,0
700152,5.461,Chai,9-Jul-06,Lead,1
700154,0.045,Chai,9-Jul-06,Mercury,1
707266,20,Kannika,11-Jul-06,Water temperature,0
707288,0.305,Kannika,11-Jul-06,Iron,0
707293,2.945,Kannika,11-Jul-06,Lead,1
707295,0.025,Kannika,11-Jul-06,Mercury,1
708253,20,Kannika,11-Jul-06,Water temperature,0
708275,0.382,Kannika,11-Jul-06,Iron,0
708285,2.524,Kannika,11-Jul-06,Lead,1
708289,0.025,Kannika,11-Jul-06,Mercury,1
709256,20,Kannika,11-Jul-06,Water temperature,0
709278,0.338,Kannika,11-Jul-06,Iron,0
709283,4.636,Kannika,11-Jul-06,Lead,1
709285,0.025,Kannika,11-Jul-06,Mercury,1
683752,22,Boonsri,13-Jul-06,Water temperature,0
683775,0.212,Boonsri,13-Jul-06,Iron,0
683780,3.298,Boonsri,13-Jul-06,Lead,1
683782,0.076,Boonsri,13-Jul-06,Mercury,1
685405,22,Boonsri,13-Jul-06,Water temperature,0
685428,0.104,Boonsri,13-Jul-06,Iron,0
685438,2.532,Boonsri,13-Jul-06,Lead,1
685442,0.041,Boonsri,13-Jul-06,Mercury,1
687026,22,Boonsri,13-Jul-06,Water temperature,0
687049,0.155,Boonsri,13-Jul-06,Iron,0
687054,2.214,Boonsri,13-Jul-06,Lead,1
687056,0.042,Boonsri,13-Jul-06,Mercury,1
710200,20,Sakda,13-Jul-06,Water temperature,0
710222,0.358,Sakda,13-Jul-06,Iron,0
710227,3.691,Sakda,13-Jul-06,Lead,1
710229,0.052,Sakda,13-Jul-06,Mercury,1
711162,20,Sakda,13-Jul-06,Water temperature,0
711184,0.244,Sakda,13-Jul-06,Iron,0
711194,6.094,Sakda,13-Jul-06,Lead,1
711198,0.025,Sakda,13-Jul-06,Mercury,1
712155,20,Sakda,13-Jul-06,Water temperature,0
712177,0.115,Sakda,13-Jul-06,Iron,0
712182,2.074,Sakda,13-Jul-06,Lead,1
712184,0.025,Sakda,13-Jul-06,Mercury,1
697310,21,Chai,15-Jul-06,Water temperature,0
697326,0.406,Chai,15-Jul-06,Iron,0
697331,9.007,Chai,15-Jul-06,Lead,1
697333,0.106,Chai,15-Jul-06,Mercury,1
698730,21,Chai,15-Jul-06,Water temperature,0
698746,0.381,Chai,15-Jul-06,Iron,0
698756,3.9,Chai,15-Jul-06,Lead,1
698760,0.098,Chai,15-Jul-06,Mercury,1
700180,21,Chai,15-Jul-06,Water temperature,0
700196,0.332,Chai,15-Jul-06,Iron,0
700201,2.928,Chai,15-Jul-06,Lead,1
700203,0.062,Chai,15-Jul-06,Mercury,1
701327,17,Somchair,16-Jul-06,Water temperature,0
701349,0.745,Somchair,16-Jul-06,Iron,0
701354,3.999,Somchair,16-Jul-06,Lead,1
701356,0.031,Somchair,16-Jul-06,Mercury,1
702275,18,Busarakhan,16-Jul-06,Water temperature,0
702297,0.532,Busarakhan,16-Jul-06,Iron,0
702302,7.785,Busarakhan,16-Jul-06,Lead,1
702304,0.053,Busarakhan,16-Jul-06,Mercury,1
683810,24,Boonsri,27-Jul-06,Water temperature,0
683833,0.456,Boonsri,27-Jul-06,Iron,0
683838,3.463,Boonsri,27-Jul-06,Lead,1
683840,0.08,Boonsri,27-Jul-06,Mercury,1
685471,24,Boonsri,27-Jul-06,Water temperature,0
685494,0.291,Boonsri,27-Jul-06,Iron,0
685504,3.094,Boonsri,27-Jul-06,Lead,1
685508,0.049,Boonsri,27-Jul-06,Mercury,1
687084,24,Boonsri,27-Jul-06,Water temperature,0
687107,0.429,Boonsri,27-Jul-06,Iron,0
687112,2.929,Boonsri,27-Jul-06,Lead,1
687114,0.105,Boonsri,27-Jul-06,Mercury,1
696144,1.002,Kohsoom,29-Jul-06,Iron,0
696149,18.39,Kohsoom,29-Jul-06,Lead,1
683868,23,Boonsri,10-Aug-06,Water temperature,0
683891,0.294,Boonsri,10-Aug-06,Iron,0
683896,6.169,Boonsri,10-Aug-06,Lead,1
683898,0.052,Boonsri,10-Aug-06,Mercury,1
685537,22.5,Boonsri,10-Aug-06,Water temperature,0
685560,0.283,Boonsri,10-Aug-06,Iron,0
685570,7.654,Boonsri,10-Aug-06,Lead,1
685574,0.025,Boonsri,10-Aug-06,Mercury,1
687142,23,Boonsri,10-Aug-06,Water temperature,0
687165,0.252,Boonsri,10-Aug-06,Iron,0
687170,7.116,Boonsri,10-Aug-06,Lead,1
687172,0.066,Boonsri,10-Aug-06,Mercury,1
707319,24,Kannika,10-Aug-06,Water temperature,0
707341,0.586,Kannika,10-Aug-06,Iron,0
707346,4.31,Kannika,10-Aug-06,Lead,1
707348,0.025,Kannika,10-Aug-06,Mercury,1
708313,24,Kannika,10-Aug-06,Water temperature,0
708335,0.692,Kannika,10-Aug-06,Iron,0
708345,4.712,Kannika,10-Aug-06,Lead,1
708349,0.025,Kannika,10-Aug-06,Mercury,1
709309,24,Kannika,10-Aug-06,Water temperature,0
709331,0.722,Kannika,10-Aug-06,Iron,0
709336,17.77,Kannika,10-Aug-06,Lead,1
709338,0.025,Kannika,10-Aug-06,Mercury,1
710254,24,Sakda,10-Aug-06,Water temperature,0
710276,0.618,Sakda,10-Aug-06,Iron,0
710281,7.401,Sakda,10-Aug-06,Lead,1
710283,0.025,Sakda,10-Aug-06,Mercury,1
711223,24,Sakda,10-Aug-06,Water temperature,0
711245,0.692,Sakda,10-Aug-06,Iron,0
711255,28.03,Sakda,10-Aug-06,Lead,1
711259,0.025,Sakda,10-Aug-06,Mercury,1
712209,24,Sakda,10-Aug-06,Water temperature,0
712231,0.639,Sakda,10-Aug-06,Iron,0
712236,13.78,Sakda,10-Aug-06,Lead,1
712238,0.044,Sakda,10-Aug-06,Mercury,1
701381,24,Somchair,13-Aug-06,Water temperature,0
701402,1.817,Somchair,13-Aug-06,Iron,0
701407,21,Somchair,13-Aug-06,Lead,1
701409,0.025,Somchair,13-Aug-06,Mercury,1
702329,25,Busarakhan,13-Aug-06,Water temperature,0
702350,1.144,Busarakhan,13-Aug-06,Iron,0
702355,10.94,Busarakhan,13-Aug-06,Lead,1
702357,0.192,Busarakhan,13-Aug-06,Mercury,1
697354,24,Chai,18-Aug-06,Water temperature,0
697375,0.463,Chai,18-Aug-06,Iron,0
697380,12.12,Chai,18-Aug-06,Lead,1
697382,0.025,Chai,18-Aug-06,Mercury,1
698782,24,Chai,18-Aug-06,Water temperature,0
698803,0.374,Chai,18-Aug-06,Iron,0
698813,22.52,Chai,18-Aug-06,Lead,1
698817,0.082,Chai,18-Aug-06,Mercury,1
700224,24,Chai,18-Aug-06,Water temperature,0
700245,0.555,Chai,18-Aug-06,Iron,0
700250,12.18,Chai,18-Aug-06,Lead,1
700252,0.025,Chai,18-Aug-06,Mercury,1
683920,24.5,Boonsri,24-Aug-06,Water temperature,0
683943,0.184,Boonsri,24-Aug-06,Iron,0
683948,3.104,Boonsri,24-Aug-06,Lead,1
683950,0.03,Boonsri,24-Aug-06,Mercury,1
685597,25,Boonsri,24-Aug-06,Water temperature,0
685620,0.45,Boonsri,24-Aug-06,Iron,0
685630,4.419,Boonsri,24-Aug-06,Lead,1
685634,0.025,Boonsri,24-Aug-06,Mercury,1
687194,25,Boonsri,24-Aug-06,Water temperature,0
687217,0.384,Boonsri,24-Aug-06,Iron,0
687222,5.842,Boonsri,24-Aug-06,Lead,1
687224,0.07,Boonsri,24-Aug-06,Mercury,1
696172,25.5,Kohsoom,26-Aug-06,Water temperature,0
696195,0.558,Kohsoom,26-Aug-06,Iron,0
696200,15.76,Kohsoom,26-Aug-06,Lead,1
697407,24,Chai,27-Aug-06,Water temperature,0
